Frames#,score_overall,nose_score,nose_x,nose_y,leftEye_score,leftEye_x,leftEye_y,rightEye_score,rightEye_x,rightEye_y,leftEar_score,leftEar_x,leftEar_y,rightEar_score,rightEar_x,rightEar_y,leftShoulder_score,leftShoulder_x,leftShoulder_y,rightShoulder_score,rightShoulder_x,rightShoulder_y,leftElbow_score,leftElbow_x,leftElbow_y,rightElbow_score,rightElbow_x,rightElbow_y,leftWrist_score,leftWrist_x,leftWrist_y,rightWrist_score,rightWrist_x,rightWrist_y,leftHip_score,leftHip_x,leftHip_y,rightHip_score,rightHip_x,rightHip_y,leftKnee_score,leftKnee_x,leftKnee_y,rightKnee_score,rightKnee_x,rightKnee_y,leftAnkle_score,leftAnkle_x,leftAnkle_y,rightAnkle_score,rightAnkle_x,rightAnkle_y
0,0.6197334212415359,0.9998024702072144,552.8765069054308,971.8465443586142,0.9999394416809082,610.5912043539327,910.3522940074906,0.9999409914016724,495.7686680711611,914.4134041432585,0.9995137453079224,690.5587254213483,938.3096324906368,0.9994699954986572,433.07620845037457,935.9491309691011,0.9360310435295105,820.4194463951312,1229.5234960205994,0.9490878582000732,275.03986715823976,1209.4964302434457,0.9596954584121704,915.0197507022472,1635.8574730805244,0.9296112060546875,156.19762406367045,1697.7190133426966,0.0728917121887207,939.4914559925094,1970.5816947565543,0.9963846206665039,417.71630676498125,1351.320078417603,0.05988451838493347,805.0452071629213,1687.2710381554307,0.3878827691078186,280.3735808754682,1974.2743445692884,0.07336735725402832,921.0078710205994,1640.1850713951312,0.12784472107887268,913.7467813670412,1645.4942064606741,0.027548104524612427,944.25079002809,1986.4657947097378,0.016572147607803345,958.9687207397005,2009.9982443820224
1,0.6204637148801018,0.999673068523407,552.9413184691011,975.9009977762173,0.9999465942382812,611.2311271067415,914.6815016385768,0.999930739402771,494.91851006554305,915.6690367509364,0.999502956867218,688.5834357443821,938.9796933520599,0.9992939233779907,428.1195868445693,941.026963366105,0.9446383714675903,821.7044124531835,1229.6866221910113,0.9468134641647339,273.17159702715355,1208.5847524578653,0.9373030662536621,918.7391736891386,1626.6663740636704,0.9509632587432861,170.11568790964418,1691.136177434457,0.061545342206954956,938.5944815074906,1976.2712137172284,0.9947781562805176,424.6385621488764,1340.4590941011236,0.07762542366981506,816.9383485486892,1690.1069463951312,0.3585139513015747,277.91315543071164,1976.1382256554307,0.09514316916465759,921.8770482209738,1630.250468164794,0.1331157684326172,913.024929775281,1635.787979868914,0.029196321964263916,945.6661107209738,1989.0477235486892,0.019899576902389526,958.9548220973784,2011.7147998595506
2,0.6077916061176973,0.9997119903564453,548.0740139279027,975.0675181413858,0.9999514818191528,608.7626550795881,915.0084854868915,0.9999417066574097,493.07064899344573,915.6408737125469,0.9994895458221436,687.0902095037454,938.1926644428839,0.9993270039558411,427.4020511470038,942.1690660112359,0.9477079510688782,821.2279084737829,1230.4709445224719,0.9607789516448975,280.0580085440075,1206.600392088015,0.9074847102165222,913.3940484550562,1622.6028499531835,0.9741524457931519,172.87515361657302,1682.0037453183522,0.11849421262741089,935.9303312265918,1979.90548923221,0.9799803495407104,408.2230220037453,1322.2659176029963,0.05308893322944641,735.4842579588014,1973.3267497659176,0.27044248580932617,277.2829617275281,1984.001638576779,0.05290529131889343,957.9130091292136,1964.373975889513,0.029838353395462036,948.2996839887642,1963.5504447565543,0.022655993700027466,948.4949964887642,1990.1805360486892,0.016505897045135498,963.1109550561798,2011.418685627341
3,0.6118670316303477,0.999592661857605,546.5109287219101,975.7048074672285,0.9999489784240723,609.6725772471912,915.3346646769663,0.9999336004257202,492.0095242275281,915.8380149812734,0.9994697570800781,686.6106331928838,937.6492275280899,0.9994409084320068,426.6300181413858,943.4443030196629,0.9543468952178955,827.7468106273409,1232.5134597378278,0.9634349346160889,283.5694639513109,1206.454456343633,0.9450024366378784,921.611949906367,1625.344686329588,0.9616560935974121,148.98082718867045,1672.8255208333335,0.1535586416721344,937.9263225655432,1980.4093515917605,0.9914149045944214,417.8762874531835,1313.844071863296,0.09335565567016602,732.3222436797753,1957.0353464419477,0.23650828003883362,281.8337429775281,1978.2676439606741,0.031798213720321655,954.4458099250937,1968.1004213483147,0.04115647077560425,948.9813026685395,1965.8653733614233,0.01591050624847412,954.5360779494383,2001.3091058052435,0.015210598707199097,965.4807467228466,2008.3175327715358
4,0.6192800560418297,0.9996130466461182,543.880866690075,975.2169651217229,0.9999523162841797,609.8638664559926,915.6162950608615,0.999944806098938,491.60938963014985,915.6920792368915,0.9993569850921631,686.734696863296,938.35703417603,0.9993667602539062,427.544768258427,942.7489319990638,0.9616155624389648,828.5437148876406,1231.0182584269664,0.9615554213523865,282.31697682584274,1206.1424683988764,0.9515335559844971,916.5787394662923,1629.2930711610488,0.966015636920929,147.4908927317416,1677.034761235955,0.29961758852005005,932.489612593633,1967.6980922284645,0.9876525402069092,413.1762786750936,1313.4846090823971,0.07817259430885315,748.0366338951312,1946.9923338014983,0.20172032713890076,291.9133309925094,1983.0081051029963,0.060642361640930176,953.520160346442,1966.3370493913858,0.03558504581451416,955.2425678838952,1968.0859375,0.01604163646697998,946.4204412453184,1987.0496839887642,0.009374767541885376,967.186329588015,2006.3686505149813
5,0.6158524436109206,0.9997221231460571,548.3995347612359,975.47109082397,0.9999518394470215,609.4652680243446,915.1143346207865,0.9999328851699829,491.0868006788389,916.2229342228464,0.9993109703063965,686.8774871254682,937.9290291432585,0.999457061290741,427.4144867743446,941.9809222846442,0.9580554962158203,834.6956928838952,1231.3031074438202,0.9650676250457764,288.5287189840824,1204.5491719335207,0.9012778401374817,920.4598256086142,1629.3281835205994,0.9643089771270752,151.25907069288394,1672.2602118445693,0.174795001745224,934.7688436329588,1978.0378043071162,0.9951369762420654,419.3646857443821,1309.3334503745318,0.06558957695960999,739.9062207397003,1954.768989934457,0.18770012259483337,299.38897179307116,1983.7406367041199,0.12052163481712341,916.7368913857679,1631.5708391853934,0.09902441501617432,908.2816889044943,1633.648905664794,0.02305486798286438,946.5513810861423,1987.535551264045,0.016584128141403198,961.0877516385767,2006.9683403558054
6,0.60523201788173,0.9996863603591919,547.9315894194757,974.8679628979401,0.9999499320983887,609.0327276451312,915.3945751404494,0.9999412298202515,490.482429190075,916.1199379681648,0.9993410110473633,686.0475918773409,938.1326076779027,0.9994605779647827,427.6095066713483,942.1838424625469,0.9596505761146545,833.1943469101125,1231.6448677434457,0.9617505073547363,292.78411750936334,1202.6726357677903,0.9370810985565186,919.3711961610488,1622.2117860486892,0.9587044715881348,154.38465589887642,1673.3027563202247,0.09800603985786438,939.207338483146,1979.7509948501872,0.9884821772575378,425.17022179307116,1293.7492684925094,0.05739656090736389,714.8171231273409,1961.0959445224719,0.1780414879322052,287.6261118913858,1987.8047460205994,0.05082845687866211,956.0848256086142,1962.8966233614233,0.05752187967300415,913.2164384363296,1636.1152563202247,0.024297237396240234,945.959298923221,1988.4265273876406,0.018804699182510376,958.1402153558054,2005.951252340824
7,0.6050281068857979,0.999744176864624,548.9612593632959,975.9770745552435,0.999955415725708,608.5268170646068,914.8456519194757,0.9999432563781738,490.84671992041206,916.0253540496255,0.999424934387207,686.8832660346443,938.96250292603,0.999427318572998,427.47103230337086,942.3569171348315,0.9540418982505798,830.3825784176031,1232.1261996722847,0.9745396375656128,294.67257724719104,1204.434691011236,0.863329291343689,911.337195692884,1642.9473899812735,0.9490805268287659,150.95289823267797,1675.1716116573034,0.14916330575942993,935.8109492041199,1980.1381086142324,0.9921433329582214,428.6501492275281,1291.494616104869,0.1013607382774353,747.4686914794008,1952.8220095973784,0.19143268465995789,308.05082514044943,1979.9995610955057,0.047454774379730225,954.5684105805244,1965.3717521067417,0.02711084485054016,912.8214243913858,1633.414530664794,0.022444725036621094,945.1660522003747,1986.4483848314608,0.014880955219268799,960.6165145131088,2005.2564665262173
8,0.6076116211274091,0.9997860193252563,550.3865285580524,975.4023291198503,0.9999517202377319,608.2143902153559,915.0763693820224,0.9999512434005737,489.896637991573,916.587663857678,0.9992967247962952,686.8758778089889,938.9120289091761,0.9994685053825378,428.1160756086142,943.177814840824,0.950483500957489,832.941099016854,1232.7348139044943,0.9680553078651428,291.17743445692884,1206.183286516854,0.9243673086166382,908.7554131554307,1635.2018960674159,0.964857816696167,156.94939431179773,1667.1339536516855,0.03809696435928345,956.2513167134832,1995.7771535580525,0.9835350513458252,428.94801907771534,1290.2247191011236,0.0736117959022522,397.4660580524345,1925.0370142790264,0.1302604377269745,360.1422050561798,1935.2209152621724,0.10478237271308899,916.590150983146,1630.7108789794008,0.14858177304267883,908.2382373595506,1635.7970505617977,0.022666990756988525,950.1751228932585,2006.7537160580525,0.021644026041030884,959.2818059456929,2012.3972963483147
9,0.6030796310480904,0.9998018741607666,551.3998127340824,974.4237915496255,0.9999533295631409,607.9015244616105,914.9276539091761,0.999956488609314,490.00621781367045,916.1878218632959,0.9992361068725586,688.5824847846443,938.8704792837079,0.9993911981582642,429.2394516619851,941.6887581928839,0.9531722068786621,831.4363881086142,1232.2177844101125,0.9692802429199219,299.48823735955057,1203.5039940308989,0.9185545444488525,916.3964477996255,1638.1118328651687,0.9733085632324219,158.56591613998125,1676.5328007958801,0.05150824785232544,944.4582455524344,1977.963044241573,0.9860796928405762,432.9992538623595,1284.0314840823971,0.07035988569259644,727.9878423455057,1963.7589243913858,0.12253153324127197,703.7849660580525,1931.5603054775281,0.04727014899253845,918.2834445224719,1636.5266561329588,0.1270146369934082,907.6760007022472,1642.4293363764045,0.01715227961540222,942.2037394662923,1990.3695575842698,0.017782747745513916,957.4117801966293,2015.8829295411986
