Frames#,score_overall,nose_score,nose_x,nose_y,leftEye_score,leftEye_x,leftEye_y,rightEye_score,rightEye_x,rightEye_y,leftEar_score,leftEar_x,leftEar_y,rightEar_score,rightEar_x,rightEar_y,leftShoulder_score,leftShoulder_x,leftShoulder_y,rightShoulder_score,rightShoulder_x,rightShoulder_y,leftElbow_score,leftElbow_x,leftElbow_y,rightElbow_score,rightElbow_x,rightElbow_y,leftWrist_score,leftWrist_x,leftWrist_y,rightWrist_score,rightWrist_x,rightWrist_y,leftHip_score,leftHip_x,leftHip_y,rightHip_score,rightHip_x,rightHip_y,leftKnee_score,leftKnee_x,leftKnee_y,rightKnee_score,rightKnee_x,rightKnee_y,leftAnkle_score,leftAnkle_x,leftAnkle_y,rightAnkle_score,rightAnkle_x,rightAnkle_y
0,0.5995553433895111,0.9998062252998352,587.9078885767791,1024.2568615402622,0.9999206066131592,644.2051439606741,957.6149198267791,0.9999390244483948,539.5324935627341,966.475231156367,0.9993784427642822,722.3745464653559,985.6497981039327,0.9996415376663208,462.4286780196629,999.3902885065544,0.9464538097381592,925.4235428370787,1315.9503745318352,0.9394662380218506,308.4996049859551,1318.2865168539327,0.9946967363357544,1007.1936446629213,1723.1071512172284,0.9413886070251465,191.70708245552441,1728.8756729868915,0.09650489687919617,1023.4354517790264,2006.5812265917605,0.8428659439086914,295.34629564606746,1893.298367275281,0.13858139514923096,876.473987593633,1948.8737710674159,0.26480749249458313,368.0808900983146,1917.7443235018727,0.0043020546436309814,331.31064197097385,1769.948209269663,0.015350103378295898,206.94149403089887,1685.484696863296,0.0044851601123809814,342.06402153558054,1800.8704939138577,0.004852563142776489,360.42690777153564,1830.7309222846443
1,0.5664967912084916,0.9998093843460083,586.737110838015,1025.4283707865168,0.9999020099639893,643.3594481507491,958.9622834737828,0.99991774559021,537.8950140449439,967.6605658941947,0.9993475675582886,731.8406922986892,989.2709796348315,0.999671459197998,462.2964214653558,1000.2742421582398,0.9568791389465332,923.3795646067417,1309.1548162453184,0.9273666143417358,314.59094101123594,1322.2444112827716,0.9938225746154785,1009.5708977059926,1719.4063085205994,0.9522513151168823,215.74591818820227,1736.5630852059926,0.15067070722579956,1024.317649812734,1999.6098139044946,0.40053635835647583,484.1489641853933,1905.101094335206,0.1602247655391693,871.0802902621724,1961.3995201310863,0.06799545884132385,519.310627340824,1907.6305009363296,0.0061532557010650635,416.22095915262173,1846.2080114700375,0.008893072605133057,373.8608233848315,1832.1658473782772,0.003993898630142212,-12.97079822097379,1912.7361306179776,0.0030101239681243896,-16.554928897471882,1912.7002867509364
2,0.6022381642285515,0.9997925758361816,585.8998273642322,1027.582660346442,0.9998875856399536,664.2733936095506,965.5275632022473,0.9998836517333984,536.9029435861423,969.3145043305244,0.9994596242904663,722.6809018024344,987.2729400749064,0.9996809959411621,462.75310159176036,1001.0136499297753,0.9624192118644714,923.3586434925094,1311.0236715823971,0.9353820085525513,310.3705085440075,1320.1600538389514,0.9950355291366577,1013.062968164794,1715.6165145131088,0.9692479372024536,189.97589682818352,1733.6423220973784,0.09976470470428467,1015.7492099719102,2014.1780781835207,0.9624910354614258,483.7983526451311,1798.3646418539327,0.10847747325897217,890.8661048689139,1902.6588834269664,0.17705801129341125,864.6068878745318,1972.582660346442,0.002317488193511963,1024.317649812734,1709.9040262172284,0.004108548164367676,336.5285580524345,1796.3970330056181,0.004798322916030884,537.2945926966293,1822.582660346442,0.01824408769607544,641.4333157771537,1819.6465355805244
3,0.5951075080563041,0.9998043775558472,585.8499385533709,1029.7975187265918,0.9998406171798706,644.4795324204119,962.3065162687266,0.999843955039978,538.1216350655432,970.636338366105,0.9995385408401489,723.6344218164795,987.6408883426967,0.9996137022972107,462.3620376872659,1000.5095681179776,0.9644904136657715,924.6238588483147,1311.3805009363296,0.9256047010421753,312.8131583567416,1319.9628394194758,0.9935609102249146,1016.1424683988764,1713.8256378745318,0.969201922416687,196.07473080524346,1754.016561329588,0.0798846185207367,1016.4290730337079,2008.2443820224719,0.9862679243087769,475.5317327949439,1726.8735369850187,0.08029153943061829,870.2743153089889,1965.9044358614233,0.10266050696372986,388.8113734784645,1984.9771769662923,0.0023265182971954346,15.130720388576776,1902.17579588015,0.007760882377624512,198.61320809925098,1861.1235955056181,0.003408491611480713,41.418136996722865,1902.4186563670412,0.002728015184402466,-17.67358672752806,1913.324701544944
4,0.5946420694098753,0.9998276829719543,585.1456431413858,1031.301717579588,0.9998351335525513,645.6188553370787,965.4472436797753,0.9998157024383545,537.8497337312734,972.1684808052435,0.9995529651641846,724.2628599016855,988.7426117743446,0.9995846152305603,463.5655869616105,1000.1615900046817,0.9734481573104858,918.8527036516855,1309.718515917603,0.9101129770278931,328.8578242041199,1320.0014630149813,0.9915205240249634,1011.8678312265918,1710.4937675561798,0.9088316559791565,188.34737827715355,1768.6761177434457,0.10594639182090759,1004.2607385299625,1933.8445107677903,0.9691783785820007,481.1907478932585,1635.782274110487,0.16643568873405457,882.2328534644196,1965.2776802434457,0.06453964114189148,372.4426498127341,1958.7334679307116,0.0024314820766448975,1031.1322272940076,1746.5445049157304,0.010445594787597656,202.67109960205994,1848.555711610487,0.004807531833648682,50.932598899812774,1908.3418188202247,0.002601057291030884,-26.167815133426927,1915.645628511236
5,0.5876850713701809,0.9998050928115845,584.4969422986892,1031.3260036282772,0.9998413324356079,645.6692562031835,965.9797079822098,0.9997744560241699,535.1640039794008,968.9360223548689,0.9995636343955994,724.5262757490636,988.0237593632959,0.9995768070220947,463.9612593632959,999.7512874531835,0.9637191891670227,922.3024929775281,1308.1772296348315,0.9002889394760132,329.78939899344573,1312.2640156835207,0.987089216709137,1006.8335966760301,1723.90625,0.8583061695098877,190.00808315777158,1817.7639279026218,0.10880905389785767,1012.6104576310861,1944.8444815074906,0.962303102016449,467.24426498127343,1575.3420529026218,0.13903078436851501,877.6493738295881,1946.1578300561798,0.035272449254989624,846.5914676966293,1980.678838951311,0.013828247785568237,1002.8958918539327,1735.9838775749065,0.01173853874206543,193.92022179307116,1842.745640215356,0.006611377000808716,50.894231331928836,1907.4558169475656,0.005087822675704956,-15.242494733146032,1909.6639454588017
6,0.6010815764174742,0.9998279809951782,586.9290584035581,1033.2056852762173,0.9998606443405151,646.2580465823971,966.6017819522473,0.9998084306716919,535.5507519897004,969.6547284644195,0.9994400143623352,725.0929746020599,988.7153265449439,0.9995644092559814,464.8568439840824,999.9475509129214,0.969510555267334,924.1891970973784,1310.4551439606741,0.8764015436172485,333.5268902153558,1301.021330758427,0.9695483446121216,1009.1874414794008,1706.0798513576779,0.8754512071609497,198.63837195692884,1826.4277563202247,0.24958258867263794,1029.6421465355807,1916.566011235955,0.9876628518104553,467.0340297284645,1516.3825491573034,0.22559276223182678,884.4262055243446,1955.3483438670412,0.03746265172958374,889.8773993445693,1876.7638108614233,0.008627593517303467,1049.8399461610488,1925.7026860955057,0.014091700315475464,199.8479195926966,1854.752896769663,0.0036718547344207764,50.89679160814609,1909.844627808989,0.002281665802001953,-25.3515625,1912.2283181179776
7,0.6129308290341321,0.9997007846832275,586.1566596441947,1033.3028294709738,0.9997849464416504,646.376331343633,966.9462488295881,0.9997744560241699,536.6346997893259,968.3568878745318,0.9994553327560425,734.1555477528091,990.3271301498128,0.9996920824050903,465.16539384363296,1000.3476123595506,0.9601495265960693,920.7339946161048,1309.6632139513108,0.9219350218772888,329.32489173689146,1297.8799449906367,0.9903889894485474,1004.8124414794008,1712.3478464419477,0.9151012897491455,202.21032303370794,1826.6422343164795,0.4868086576461792,1026.728991104869,1923.599455758427,0.9904033541679382,457.83510358146066,1475.3477586610488,0.11194103956222534,907.9852820692884,1921.9879447565543,0.02573096752166748,417.2640156835206,2002.0068176498128,0.005385905504226685,1050.3325433052435,1938.6519779962548,0.007230162620544434,200.8658122659176,1856.4230746722847,0.0037220120429992676,1040.8005617977528,1942.5049742509364,0.0026195645332336426,-23.279640683520597,1915.1259655898878
8,0.592263300629223,0.999817967414856,588.68906542603,1033.4954353932585,0.9998550415039062,647.8830904728466,966.5826164559926,0.9997332096099854,537.6844861891386,972.5765156835206,0.999434232711792,733.594920411985,990.6562353698503,0.9996309876441956,466.27670002340824,1000.7388957162922,0.9580333828926086,922.7138927902622,1308.013518258427,0.9174972176551819,331.9809222846442,1292.3592579588014,0.9895039796829224,1009.2193352059926,1718.9150280898878,0.9360846281051636,203.4656630383895,1824.883836610487,0.07709184288978577,1006.7475713951312,1966.488764044944,0.9947836399078369,478.1047372425094,1438.3838073501872,0.14374837279319763,892.0507080992509,1930.9932408707866,0.036843299865722656,387.3120757256554,1997.6670763108616,0.004193991422653198,1015.7920763108614,1725.7313611891386,0.004703164100646973,1008.3900983146068,1700.0819288389514,0.003969818353652954,-15.833772237827702,1911.605951544944,0.0035513341426849365,-19.871657010767763,1912.5595447097378
9,0.6004712721880745,0.9997540712356567,586.1259363295881,1034.340472846442,0.9997884035110474,648.658049508427,966.2022325608615,0.9997493624687195,537.9640683520599,968.5609053136704,0.9994543790817261,733.9242450842696,989.7774022705993,0.9996047019958496,466.2193498361423,1000.8298952481274,0.9530385732650757,925.4892322097378,1309.4572214419477,0.8693200349807739,337.2815718632959,1279.3062382958801,0.9742195010185242,988.1408005617977,1700.4930360486892,0.9415165781974792,200.51220154494388,1821.1010650749065,0.2809388041496277,1013.4265273876406,1989.0815191947565,0.9846522808074951,489.3937997425094,1396.9011879681648,0.13398897647857666,856.6745669475656,1948.2231683052435,0.053864091634750366,394.02555887172286,1989.3570049157304,0.003970444202423096,1043.5368387172284,1937.673513576779,0.003532707691192627,1039.7271477059926,1932.687265917603,0.006166040897369385,-14.95859667602997,1913.5406425561798,0.0044526755809783936,-19.271784293071164,1913.859140917603
