Frames#,score_overall,nose_score,nose_x,nose_y,leftEye_score,leftEye_x,leftEye_y,rightEye_score,rightEye_x,rightEye_y,leftEar_score,leftEar_x,leftEar_y,rightEar_score,rightEar_x,rightEar_y,leftShoulder_score,leftShoulder_x,leftShoulder_y,rightShoulder_score,rightShoulder_x,rightShoulder_y,leftElbow_score,leftElbow_x,leftElbow_y,rightElbow_score,rightElbow_x,rightElbow_y,leftWrist_score,leftWrist_x,leftWrist_y,rightWrist_score,rightWrist_x,rightWrist_y,leftHip_score,leftHip_x,leftHip_y,rightHip_score,rightHip_x,rightHip_y,leftKnee_score,leftKnee_x,leftKnee_y,rightKnee_score,rightKnee_x,rightKnee_y,leftAnkle_score,leftAnkle_x,leftAnkle_y,rightAnkle_score,rightAnkle_x,rightAnkle_y
0,0.6806139840799219,0.999828577041626,545.4959620786517,882.2859609082398,0.9999089241027832,596.4913243211611,836.7852440308989,0.9999361634254456,507.87153265449444,833.1450433052435,0.9994978904724121,696.1865051498128,869.9718369616105,0.9994411468505859,461.36067708333337,860.662892088015,0.9543717503547668,809.6572155898878,1131.470403206929,0.9817929863929749,337.24953183520597,1107.8289589185395,0.9090864658355713,867.7018960674159,1496.1996722846443,0.9168383479118347,196.52394955524346,1420.6896652621724,0.9886599183082581,879.5900632022472,1892.1721383426966,0.9931567907333374,467.3062236657304,1215.5132988061798,0.19010913372039795,728.8709181882023,1960.853376638577,0.2453502118587494,386.7081431413858,1878.0187851123596,0.034871965646743774,334.78303487827714,1840.9508134363296,0.029533863067626953,329.1710557116105,1859.4750702247193,0.2867039442062378,865.0431589419477,1905.4251521535582,0.04134964942932129,858.8873771067417,1915.9054599719102
1,0.6899268837536082,0.9998205900192261,546.1073560393259,882.828666315543,0.9999110102653503,597.5335761938203,836.7529845505618,0.9999344348907471,507.8368591994382,832.9474631320224,0.9994632005691528,672.9048893960673,869.4982590121723,0.9994175434112549,461.8595651919476,862.0245201310862,0.9537315368652344,809.9248010299625,1129.5214477996255,0.9832148551940918,338.330626755618,1107.696482911985,0.8984118700027466,869.3479342228466,1493.8525573501872,0.9134870767593384,187.28958187031833,1403.024783473783,0.9883965253829956,880.4029143258426,1895.0296992041199,0.9925646185874939,468.31884948501875,1214.956109550562,0.2810588479042053,737.7534673455057,1942.9770891853934,0.27551883459091187,390.3300561797753,1874.9449906367042,0.0575767457485199,336.65803487827714,1847.9844042602997,0.044126033782958984,331.71406835205994,1861.947419241573,0.31018584966659546,864.8630617977528,1910.514688670412,0.03193745017051697,876.7307467228466,1920.1196746254682
2,0.6802902186618132,0.9998229742050171,546.1042105571162,882.787262991573,0.9999147057533264,597.228830173221,837.1396594101124,0.9999394416809082,507.9809661750936,833.0594569288389,0.9994964599609375,672.5581548455057,869.2229195926967,0.9993950128555298,462.455158590824,862.7007256554307,0.962325930595398,809.9474777621724,1133.062968164794,0.9833254814147949,337.9828680945693,1108.0304892322097,0.8143401145935059,868.7830641385767,1489.9348958333335,0.9138977527618408,202.3728639981274,1419.3258426966293,0.9873160123825073,881.2523408239701,1892.9478288857679,0.9939548969268799,469.1220447097379,1212.340165613296,0.2688044011592865,737.8937704822097,1940.4852820692884,0.27442485094070435,385.2544914559926,1876.110867275281,0.054600149393081665,332.34265273876406,1840.5193703183522,0.042901843786239624,329.349689840824,1853.1940543071162,0.24333339929580688,865.5259538857679,1909.5893316947565,0.027140289545059204,858.325871956929,1918.841877340824
3,0.6725505327477175,0.9998115301132202,546.0070663623596,883.1307789091761,0.9999104142189026,597.2878628277153,837.3078329822098,0.9999418258666992,508.66631554307116,833.5618562734082,0.9994878768920898,673.2803721910113,870.2565396769663,0.9994275569915771,463.35893609550567,862.5714682818352,0.9708472490310669,812.6164559925094,1133.7129125702247,0.9821750521659851,336.9304482677903,1108.720154494382,0.7999894618988037,871.1452481273409,1491.4126872659176,0.9063326716423035,200.8266766151686,1424.6744791666667,0.9755863547325134,881.7945341760301,1901.4722319756554,0.9941610097885132,468.62820400280907,1211.7916812968165,0.2450239360332489,734.5809925093633,1946.1319346910113,0.2377088963985443,388.1166608146068,1888.0531659644196,0.06489595770835876,331.7750760767791,1840.2939197097378,0.029783397912979126,336.81691830524346,1885.163126170412,0.20709636807441711,860.7603288857679,1922.265478698502,0.021179497241973877,854.4841409176031,1928.3002691947565
4,0.6913312813814949,0.9997990131378174,545.4675064372659,883.1576983848315,0.9998975396156311,596.7608116807116,837.8068673923221,0.9999442100524902,509.03704353932585,833.9306823501873,0.99940025806427,673.5139425327716,870.273364349251,0.9994019269943237,463.40465531367045,863.1864466292135,0.9747728109359741,814.8996371722847,1133.9282683754682,0.9805793762207031,335.29282244850185,1109.57499414794,0.8931772708892822,873.069844335206,1486.7067532771537,0.9000399112701416,196.21364407771534,1399.694229868914,0.9874240159988403,883.0201018258426,1895.541022940075,0.9936540722846985,468.1751814138577,1210.8339185393259,0.24524366855621338,733.5325959737829,1939.313845973783,0.3499247431755066,386.63850362827714,1893.072038857678,0.050058513879776,331.5317035346442,1847.7731448970037,0.028416156768798828,341.8326457162922,1874.7262698970037,0.3256397843360901,864.52422752809,1912.5564723782772,0.025258511304855347,855.0392088014983,1920.8544007490636
5,0.6984308817807365,0.9997783303260803,545.786882607678,884.7537745786517,0.9998900890350342,596.3798425795881,838.272033005618,0.9999485015869141,509.1727381788389,834.2362330290263,0.9993290305137634,674.4040408473784,869.7671611657304,0.9993815422058105,464.57038565074913,861.8868504213483,0.9773492813110352,813.6865051498128,1137.6707338483147,0.9864795207977295,336.1405664794007,1109.3981156367042,0.9424571990966797,872.634304775281,1487.2594803370787,0.8793909549713135,198.18015566479403,1420.2602703651685,0.9820843935012817,880.0294066011236,1899.6203476123596,0.9960864186286926,470.72733789794006,1210.1003628277153,0.26684993505477905,733.8498507724719,1935.7557935393259,0.34321266412734985,377.24616690074913,1891.862418071161,0.043558597564697266,334.3065308988764,1847.1465355805244,0.034652382135391235,344.24040262172286,1887.0569990636704,0.3836744725704193,860.6141736891386,1917.1961317883895,0.03920167684555054,853.4177492977528,1923.8664559925094
6,0.7062628760057337,0.9997710585594177,544.8820078417604,885.144692181648,0.9998607635498047,594.9518668071162,839.4390069054307,0.9999425411224365,508.5595154494382,835.5691859784645,0.9993643164634705,674.9158766385767,870.1762201544944,0.999403715133667,465.2984550561798,862.5428663389513,0.9717408418655396,818.2404318820224,1135.7336288623596,0.9846111536026001,338.0356829353933,1108.049142673221,0.9495501518249512,874.4501989700375,1485.9576896067417,0.898575484752655,200.36838717228466,1418.290466994382,0.9882086515426636,879.2736130617977,1897.5687617041199,0.9947047233581543,470.07702773876406,1210.8557174625469,0.2989504337310791,734.7707455524344,1938.8110077247193,0.31314730644226074,393.9013488998128,1884.8908590823971,0.05973246693611145,348.42579588014985,1877.2088600187267,0.09142449498176575,344.4960644897004,1877.160873127341,0.41637006402015686,857.6050444756554,1921.1505149812735,0.041110724210739136,845.2996254681648,1927.1620435393259
7,0.6928830935674555,0.9997403621673584,567.7121371722847,885.2419826779027,0.9998438358306885,595.2886528558053,840.1047518726592,0.9999313354492188,507.3805448267791,836.117889747191,0.9993085861206055,675.3416139981273,870.6806677200375,0.9992808699607849,466.06419709737827,863.930316596442,0.9717841148376465,810.7319463951312,1138.9051527387642,0.9837947487831116,339.7085674157304,1108.1775222378278,0.9378405213356018,873.381173923221,1498.1808871722847,0.8533757925033569,202.9293217462547,1425.4074496722847,0.9756960868835449,880.0266268726591,1899.3235018726593,0.9934229850769043,473.26764396067415,1211.0814606741574,0.2593187093734741,727.5545704588014,1918.592579588015,0.3126555383205414,384.39943235018734,1886.014600889513,0.032186269760131836,351.07655957397003,1844.3675386235955,0.06459683179855347,323.3683725421348,1863.2481858614233,0.34422609210014343,861.4820341760301,1921.2094744850187,0.052009910345077515,851.3330992509364,1929.1539384363296
8,0.7021941910771763,0.9997835159301758,567.0915262172285,884.9562558520599,0.999821126461029,596.2997425093633,841.2037687265918,0.9999159574508667,507.117421582397,836.899139747191,0.9992607831954956,676.0847524578653,871.0388137874533,0.9992303252220154,466.0985779494382,864.0082221441947,0.9760804176330566,812.1823794475656,1133.5067737593633,0.9843783378601074,339.9107560861423,1107.2340970271537,0.953243613243103,874.4677551498128,1492.159702715356,0.8566901087760925,193.65951252340824,1400.6864466292136,0.9866299033164978,879.4294241573034,1899.5741163389514,0.9921453595161438,475.412350772472,1211.4002516385767,0.26059406995773315,731.7454500234082,1942.282888576779,0.30222851037979126,383.5998215121723,1855.569698033708,0.041049301624298096,354.1137055243446,1936.5551849250937,0.06775280833244324,334.9602791432585,1893.3485486891386,0.45357921719551086,861.0289384363296,1919.9704470973784,0.06491789221763611,852.1850128745318,1927.6622483614233
9,0.688660253496731,0.9998066425323486,565.9714419475656,886.7265039794008,0.999872088432312,614.2694434691011,842.7202569054307,0.9999222755432129,507.01215765449444,837.8176205524345,0.9993256330490112,671.2354430009364,869.4957718867041,0.9991812705993652,467.43906542602997,865.094218164794,0.9768344163894653,809.4390800561798,1133.0579207631085,0.9866528511047363,342.96340999531833,1107.8362739934457,0.9424612522125244,875.6230980805244,1483.1061271067417,0.8285839557647705,204.41238003277158,1421.9298630617977,0.9825953841209412,879.591965121723,1898.9735486891386,0.9916398525238037,477.62852586610495,1210.3441742743446,0.22933930158615112,734.4264249765918,1943.2574028558054,0.3090323805809021,382.0648261938203,1882.9690426029963,0.025518476963043213,338.2238266619851,1848.3170938670412,0.04101824760437012,332.9952305711611,1892.1686271067417,0.34047526121139526,858.1475304307116,1926.7383544007491,0.05496501922607422,846.9652680243446,1932.5177024812735
