Frames#,score_overall,nose_score,nose_x,nose_y,leftEye_score,leftEye_x,leftEye_y,rightEye_score,rightEye_x,rightEye_y,leftEar_score,leftEar_x,leftEar_y,rightEar_score,rightEar_x,rightEar_y,leftShoulder_score,leftShoulder_x,leftShoulder_y,rightShoulder_score,rightShoulder_x,rightShoulder_y,leftElbow_score,leftElbow_x,leftElbow_y,rightElbow_score,rightElbow_x,rightElbow_y,leftWrist_score,leftWrist_x,leftWrist_y,rightWrist_score,rightWrist_x,rightWrist_y,leftHip_score,leftHip_x,leftHip_y,rightHip_score,rightHip_x,rightHip_y,leftKnee_score,leftKnee_x,leftKnee_y,rightKnee_score,rightKnee_x,rightKnee_y,leftAnkle_score,leftAnkle_x,leftAnkle_y,rightAnkle_score,rightAnkle_x,rightAnkle_y
0,0.71971974828664,0.999878466129303,586.418831928839,913.8574584503746,0.9999517202377319,655.4402212078653,872.053048923221,0.9999255537986755,551.21327832397,867.7448355571162,0.9999088048934937,707.8074525983147,891.7596412687266,0.9977246522903442,516.7139220505618,893.4002662687266,0.9721677303314209,848.4066303838952,1133.6569522471912,0.9775845408439636,415.28411750936334,1115.322741104869,0.9642438888549805,925.8078768726593,1449.5648993445693,0.9173868298530579,260.84284293071164,1401.24765917603,0.986304521560669,929.2942415730338,1886.85861423221,0.9800184369087219,530.8572536282771,1228.5887757490636,0.40815889835357666,788.6234492041199,1945.635241104869,0.4207972586154938,449.21443410580525,1809.8433110955057,0.09450751543045044,438.06874707397003,1886.5111481741574,0.21272754669189453,408.11271067415737,1865.3334211142324,0.23337087035179138,918.3219218164795,1908.5897998595506,0.07057848572731018,382.34616397471916,1909.0427492977528
1,0.7107309681527755,0.9998823404312134,586.2870874297753,913.9187587780899,0.999954342842102,655.1555184925094,871.9582455524345,0.9999211430549622,550.7933198735956,867.581563085206,0.9999076128005981,707.4943673923221,891.9665115870787,0.9975385665893555,517.0447828885768,893.4389630149813,0.9710290431976318,839.6553136704119,1134.6580933988764,0.9785003662109375,414.21604342228466,1114.7512143024344,0.9678415060043335,925.7503803838952,1443.455787687266,0.9247186779975891,262.7429336376405,1399.5476357677903,0.981635570526123,925.9116046348315,1884.2493270131088,0.9794865846633911,532.7003599016854,1228.1081753277153,0.3590315580368042,789.6900602762173,1950.4658239700375,0.42530956864356995,423.1890069054307,1925.0684691011236,0.0775749683380127,443.67714185393265,1887.1282478932585,0.1279648244380951,407.50687617041206,1875.204529494382,0.208324134349823,916.2475128745318,1906.7057291666667,0.08380565047264099,386.38525573501875,1907.2423630617977
2,0.7122373493278727,0.9998806715011597,586.5052961142322,914.6554599719101,0.9999544620513916,655.5367070458801,872.1148613061798,0.9999195337295532,551.7245289091761,867.8369323501873,0.9999105930328369,708.3497922518727,891.927814840824,0.9976915121078491,517.3489437031835,893.3840268024345,0.9719276428222656,847.0447097378278,1134.045090121723,0.9792671203613281,413.4192123127341,1115.2420558286517,0.967898964881897,924.9581577715355,1441.4204412453184,0.9184532165527344,259.5075491573034,1402.2088600187267,0.9838607311248779,924.169300093633,1884.297899110487,0.9789270162582397,534.4739729634832,1227.9776743913858,0.39425987005233765,788.453446863296,1941.0147471910113,0.4127524197101593,416.6331636235956,1922.205787687266,0.04166817665100098,426.8923367275281,1883.6693878745318,0.13297811150550842,409.2760270365169,1883.4452539794008,0.24982807040214539,913.3026100187267,1902.9851357677903,0.07885682582855225,381.2848197565544,1911.0561505149813
3,0.7132657555972829,0.9998701214790344,586.1698999297753,914.90468457397,0.999955415725708,655.0675912921349,872.1599953183521,0.9999206066131592,551.5294358614233,867.4968545177903,0.9999082088470459,708.4536663155432,892.1390010533709,0.9974534511566162,517.8846997893259,893.2546231273409,0.9702320098876953,841.9383485486892,1135.9137991573034,0.9776100516319275,414.3000204822098,1115.2913594335207,0.953438401222229,927.2072507022472,1450.608760533708,0.927476167678833,258.77194522471916,1400.3481975655432,0.9748399257659912,922.1194698033707,1883.6464185393259,0.984467625617981,535.9781718164794,1228.5805828651685,0.3892785906791687,780.6784000468165,1942.5007315074906,0.4383675158023834,409.01429365636704,1927.2145657771537,0.051974326372146606,427.88945458801504,1873.9864232209738,0.1360887885093689,412.38361715823976,1875.553751170412,0.20092803239822388,917.5776860955057,1903.7799918071162,0.12370860576629639,386.91830524344573,1907.265625
4,0.7135477276409373,0.9998981952667236,586.4485311329588,915.4940601591761,0.9999527931213379,655.178195224719,872.7288155430712,0.9999220371246338,551.3126170411986,867.3270716292135,0.9999003410339355,709.0581841058054,891.1194259129214,0.9971693158149719,518.2823472612359,893.6995991338952,0.9773708581924438,850.2301322565543,1133.2148291198503,0.9811179637908936,415.5837429775281,1114.017658590824,0.9702797532081604,925.2260358146068,1445.8921465355807,0.908565104007721,259.94791666666674,1400.2996254681648,0.9781324863433838,923.2727645131088,1886.6665203651687,0.9789226055145264,535.8157040028091,1228.6799215823971,0.4047442674636841,782.2266356507491,1937.4449906367042,0.4781810939311981,414.150939255618,1924.902270599251,0.08550339937210083,441.310861423221,1895.1831694756554,0.10810008645057678,418.1990285580524,1886.4090297284645,0.19693773984909058,915.584620786517,1907.0672401685395,0.06561332941055298,392.84944112827714,1906.261411516854
5,0.7039459575625027,0.9998990297317505,585.4979371488764,913.9580407303371,0.9999638795852661,653.5919943820224,873.012420997191,0.999923586845398,550.4482677902622,868.0165174391386,0.999902606010437,709.0169270833335,891.8256963951311,0.9960941672325134,520.1468135533709,892.5070956226592,0.9728834629058838,844.4278148408241,1136.21561914794,0.9806913733482361,412.9063524110487,1114.2174332865168,0.9756964445114136,923.414530664794,1442.6111891385767,0.908879816532135,258.7316391619851,1400.5521418539327,0.9808160066604614,919.9417720037454,1892.2681121254682,0.9869674444198608,535.3613647003746,1230.7372132490636,0.3799937665462494,778.7494879447565,1941.3502165262173,0.34923261404037476,417.69897003745325,1928.2193644662923,0.0675954818725586,447.8333479634832,1891.2837956460676,0.12223893404006958,412.1193235018727,1879.4286926498128,0.19729012250900269,914.8510650749065,1912.102498829588,0.04901254177093506,387.9956694756554,1911.1961610486892
6,0.70684133031789,0.999889075756073,584.2372571395132,914.6712605337079,0.9999748468399048,651.1125497425094,873.5495669475656,0.9999239444732666,549.4516619850187,868.4287219101124,0.9999049305915833,709.4479312968165,891.8426673689139,0.9954561591148376,521.3472904962547,888.9732560861423,0.9787832498550415,851.4167837078653,1132.9310042134832,0.9806470274925232,409.92940952715355,1116.73125877809,0.9642220735549927,924.7218808520599,1443.091496956929,0.8938363790512085,271.41436973314615,1409.4155255149813,0.9833317995071411,917.5052668539327,1891.6079997659176,0.9894945621490479,534.6359287219101,1231.954149110487,0.3664364814758301,779.8743270131088,1931.9945283239701,0.34451836347579956,423.685700491573,1932.9642146535582,0.06263986229896545,437.16782244850185,1888.7333216292136,0.17147153615951538,415.47650397940083,1874.9236306179776,0.2092084288597107,931.7038272471912,1921.5837137172284,0.07656389474868774,389.4738266619851,1908.6025280898878
7,0.708573472850463,0.9998645782470703,581.3945458801498,915.6355337078652,0.9999804496765137,649.0927112593633,874.6305155664794,0.9999192357063293,547.7241338951311,868.5961639747192,0.9998997449874878,709.5718486657304,892.3607209737828,0.9946938753128052,523.041022940075,887.3520160346442,0.9718708992004395,853.2158532303372,1132.7819961376406,0.9802101850509644,410.7995376872659,1113.7887698970037,0.9727876782417297,924.4140625,1447.2040320692884,0.9316284656524658,259.73182935393265,1402.6117743445693,0.985552191734314,923.4847553838952,1891.758836610487,0.9870255589485168,537.5325520833334,1230.5356097846443,0.46007201075553894,783.6162804307116,1932.7405196629213,0.3153764009475708,445.33203125,1802.4521594101125,0.06795385479927063,430.5756232443821,1911.3563611891386,0.16179540753364563,415.78659000468167,1887.6923864700375,0.165347158908844,933.8424625468165,1926.5215355805244,0.051771342754364014,921.4358029026218,1932.0455875468165
8,0.7004755507497227,0.9998461008071899,597.150705173221,922.236949906367,0.9999787211418152,648.135241104869,875.5222231975656,0.9999086856842041,545.6498712546817,869.4319112827716,0.9998985528945923,709.4517351357679,893.8668948970038,0.9928919076919556,524.6943030196629,887.6009480337079,0.9768134355545044,847.7876287453184,1137.0041842228466,0.9775456190109253,412.82669124531833,1115.269926264045,0.9465600252151489,930.1271360018727,1451.6505735018727,0.8991913795471191,257.30841818820227,1400.8012933052435,0.9803993701934814,924.3760241104869,1884.609228698502,0.988139271736145,533.6709971910112,1232.06563085206,0.30111294984817505,786.224762991573,1942.1052785580525,0.34290409088134766,459.26790730337086,1814.2597144194758,0.04925757646560669,441.0962371254682,1888.00313085206,0.12412026524543762,414.0971003043071,1869.6084971910113,0.2383924126625061,930.4489992977528,1911.0238178838952,0.09112399816513062,389.17727352528095,1903.5162102059926
9,0.720268701805788,0.9998886585235596,595.4500234082398,916.8453007958802,0.9999774694442749,648.1046640917602,876.8529084737828,0.9998894333839417,544.7743299391386,871.0491280430712,0.999895453453064,709.637025983146,893.844291315543,0.9912031888961792,527.0314694522473,886.3462663857679,0.9743812084197998,854.7897647471912,1133.8426088483147,0.9769209623336792,411.69965765449444,1114.7102498829588,0.9721550941467285,924.7211493445693,1440.284702715356,0.9132006168365479,261.01708801498125,1400.3945751404494,0.9879425764083862,924.6662862827716,1881.3250526685395,0.9864527583122253,539.1276773174158,1230.104605571161,0.4156742990016937,781.9780694054307,1938.399461610487,0.40147310495376587,418.5355220037453,1932.8853581460676,0.05945417284965515,447.27667076310865,1849.5561212546818,0.15414053201675415,409.9457952949439,1876.7610311329588,0.32185888290405273,933.1715238764045,1909.4999414794008,0.09005951881408691,387.9639220505618,1910.5397062265918
