Frames#,score_overall,nose_score,nose_x,nose_y,leftEye_score,leftEye_x,leftEye_y,rightEye_score,rightEye_x,rightEye_y,leftEar_score,leftEar_x,leftEar_y,rightEar_score,rightEar_x,rightEar_y,leftShoulder_score,leftShoulder_x,leftShoulder_y,rightShoulder_score,rightShoulder_x,rightShoulder_y,leftElbow_score,leftElbow_x,leftElbow_y,rightElbow_score,rightElbow_x,rightElbow_y,leftWrist_score,leftWrist_x,leftWrist_y,rightWrist_score,rightWrist_x,rightWrist_y,leftHip_score,leftHip_x,leftHip_y,rightHip_score,rightHip_x,rightHip_y,leftKnee_score,leftKnee_x,leftKnee_y,rightKnee_score,rightKnee_x,rightKnee_y,leftAnkle_score,leftAnkle_x,leftAnkle_y,rightAnkle_score,rightAnkle_x,rightAnkle_y
0,0.7253066213691935,0.9997828006744385,532.3975158005618,947.7088453885768,0.999974250793457,560.6408737125469,905.8262377106741,0.9999114274978638,513.8968867041199,918.0464360955057,0.9995549917221069,620.9862183988764,912.1283941947565,0.9689962863922119,483.9164911048689,942.2734521301498,0.9907892942428589,671.1780928136704,1098.6081606975656,0.9863657355308533,423.2668393024345,1084.7832543305244,0.9739563465118408,765.5052522237829,1242.6364992977528,0.882659912109375,225.88585557116107,1100.3272764513108,0.9239401817321777,781.2649959035582,900.5694785814607,0.9972720146179199,437.1935715121723,909.4410551264045,0.7332484126091003,643.4944844335207,1643.3043656367042,0.8195844292640686,386.2457572565544,1653.8278323970037,0.010644733905792236,241.5813728932585,1080.8461347144196,0.015318810939788818,405.8939753043071,1973.5735603932585,0.018677443265914917,767.3501141151685,905.3625351123596,0.009535491466522217,761.8444961376406,849.4620493913858
1,0.7232883169370539,0.9997830390930176,532.3553078183521,947.3515771301498,0.9999743700027466,560.367655664794,906.1129886470038,0.9999088644981384,513.9828388342697,917.83437207397,0.9995530247688293,620.9546904260301,912.042661516854,0.9669816493988037,485.0706636235956,940.6357531601124,0.9898115992546082,675.2746810627341,1098.2515507958801,0.987389862537384,420.21974485018734,1083.2337020131085,0.9715122580528259,766.1732648642324,1242.219686329588,0.9091413021087646,223.87303955992513,1097.5313085205994,0.9137042760848999,782.5359901685395,902.0124502574906,0.997155487537384,439.6516561329588,908.552273525281,0.6651632189750671,639.8823735955057,1645.5392673220974,0.8499628305435181,385.68951896067415,1652.4094393726593,0.009150922298431396,241.99423572097385,1080.6794241573034,0.014218717813491821,403.6916988529963,1974.509451076779,0.012958884239196777,768.4626638576779,906.9368855337079,0.009531080722808838,763.7882578417602,848.9202217930712
2,0.7258902086931116,0.9997611045837402,533.0094949672285,947.0744089419476,0.999975323677063,561.1921377574906,906.3491192649813,0.9999121427536011,514.3181618679776,917.4840531367041,0.9995131492614746,621.1842374765918,912.0828212780899,0.9769076108932495,491.35453242041206,942.9874765917604,0.9888409376144409,676.7695166198503,1097.999765917603,0.9873441457748413,421.93176498127343,1081.409761235955,0.9648745059967041,768.962576076779,1241.3053019662923,0.9231883883476257,223.28293246722853,1094.9385533707866,0.9077305793762207,785.4921582397003,902.7407391151686,0.9964067339897156,443.5729751872659,907.2008865870787,0.6841802000999451,648.4598841292136,1644.3820224719102,0.8601623177528381,385.34022413389516,1646.40625,0.012885570526123047,624.5718486657304,1944.7341701779028,0.01194944977760315,403.9853991104869,1975.9862183988764,0.015789300203323364,768.7690191947565,908.1854956694757,0.010712087154388428,767.6103844803372,848.98203417603
3,0.7190315372803632,0.9997773170471191,533.6494908707865,946.9440543071162,0.9999772310256958,561.3363178838952,906.3008397705993,0.9999151229858398,514.4996488764045,917.9282244850187,0.9995568990707397,621.2282742275281,911.8959211142322,0.9777481555938721,490.89821804775283,944.8523086376405,0.9895702004432678,675.7176819990636,1097.8920148642324,0.9906762838363647,421.5496254681648,1082.6255998361423,0.962151050567627,768.1852030664795,1240.7016619850187,0.9116803407669067,223.99820049157302,1095.9071424391386,0.9032747745513916,785.4103025514983,903.019297167603,0.9963784217834473,445.23291198501875,906.0712927200375,0.5784890651702881,639.1384304775281,1650.3730688202247,0.8636575937271118,384.73285346441946,1648.7066947565543,0.009881049394607544,621.489934456929,1949.0720095973784,0.012642472982406616,407.68492509363296,1973.2920763108616,0.014950931072235107,769.452978698502,908.5631729868915,0.013209223747253418,768.1593077013108,850.1499590355805
4,0.7281917088172015,0.999788224697113,534.1062441479401,946.8438377808989,0.999981701374054,562.0180828651686,906.233906835206,0.9999170303344727,513.9658678604869,918.0224426498128,0.99953293800354,621.476255266854,911.8418627106741,0.9803837537765503,491.5477966994382,946.2273232677903,0.9900975227355957,676.0830699906367,1097.3768141385767,0.9919383525848389,420.98248771067415,1081.088922050562,0.9650002717971802,767.7757783239701,1240.714390215356,0.930049479007721,228.0718194054307,1095.9843164794008,0.9207985401153564,783.3956577715355,901.5806413857679,0.9962153434753418,445.32837371254686,906.6634480337079,0.679336667060852,650.5067883895131,1639.7059339887642,0.8633068203926086,383.34774403089887,1647.9127165262173,0.015258550643920898,626.3420967930713,1953.7747249531835,0.018859565258026123,405.8176790730338,1971.2634597378278,0.015426456928253174,770.189460440075,907.4188026685393,0.013367831707000732,768.6844569288389,850.2475421348315
5,0.7302096205599168,0.9997665882110596,534.6610925795881,946.8279640683521,0.9999790191650391,562.7097231975656,906.2744323501873,0.9999168515205383,513.6282040028091,918.0547752808989,0.9995400309562683,622.2634304775281,911.703754096442,0.9798275828361511,490.86976240636704,945.6448970037453,0.9901345372200012,674.4016268726591,1097.3673045411986,0.991849422454834,425.55696980337086,1080.4770160346443,0.970169723033905,769.4779962546818,1241.6504272003747,0.9106106162071228,221.52095037453182,1100.2874824438202,0.9372869729995728,781.5604517790262,903.1555770131087,0.9961620569229126,444.0300942181648,907.7430799391386,0.6651096940040588,646.3319288389514,1628.6903089887642,0.9120893478393555,383.7282742275281,1647.011645599251,0.015349656343460083,626.1762640449438,1934.0424566947565,0.019686520099639893,405.64219042602997,1968.7478054775281,0.012709885835647583,756.8540057350187,853.0184193586142,0.013375043869018555,767.0098899812735,850.2470300795881
6,0.725588882670683,0.9997868537902832,534.8812763342697,946.4025193117977,0.9999788999557495,562.5813436329588,906.3903762874533,0.9999239444732666,515.0037306882023,918.7426849250936,0.9995439052581787,622.0951106039327,911.9410551264045,0.9772307872772217,491.869221090824,946.2055243445693,0.9893618226051331,675.726094335206,1097.4372366573034,0.9880683422088623,422.898598431648,1081.3022296348315,0.9600754976272583,769.9701544943821,1241.8742684925094,0.9301614761352539,221.36711434925098,1099.144063085206,0.928085207939148,781.7481566011236,903.3078037219101,0.9966984987258911,443.5651480571162,907.7048220973783,0.5874686241149902,643.0599689840824,1641.577422752809,0.9215128421783447,385.8840999531835,1639.0990753745318,0.014004051685333252,629.1042690777153,1934.663360252809,0.015727072954177856,406.2066947565544,1968.9311212546818,0.013760417699813843,764.5793831928838,908.8894253277153,0.013622760772705078,766.77734375,850.6685246956929
7,0.7235273683772367,0.999780535697937,533.8790379213483,947.5392819522473,0.9999799728393555,561.7431823501873,906.8284761235956,0.9999222159385681,514.4112096207865,919.3895569990638,0.9995479583740234,621.5568673923221,912.4190952715356,0.9800597429275513,492.57183403558054,946.9578797986892,0.9912174940109253,673.151334269663,1097.614773525281,0.9926661252975464,421.25307233146066,1079.719466877341,0.9637807011604309,768.856800093633,1242.1291257022472,0.9202334880828857,226.41173630617982,1096.6696658473784,0.9460774064064026,780.5541900749065,902.2432408707865,0.9962955713272095,444.53520014044943,907.89296582397,0.5763403177261353,649.6865490402622,1647.4329939138577,0.8725183010101318,386.1652182818352,1633.7075725655432,0.014508605003356934,628.7556326076779,1935.5563845973784,0.021961092948913574,404.71456577715355,1968.3400632022472,0.01366010308265686,772.4581577715355,906.7275280898876,0.011415630578994751,767.6179921582398,850.5360486891386
8,0.7196899038903853,0.9997799396514893,534.8828125,947.2591145833334,0.9999797344207764,562.3766678370787,906.4870084269663,0.9999244213104248,514.8956138810862,919.2384275514981,0.9995297193527222,621.7597875702247,912.2399490870787,0.978813886642456,491.99489407771534,947.0016970973783,0.9899521470069885,676.9584650046818,1104.7580904728466,0.989816427230835,424.22979576310865,1081.1807262406367,0.9662476778030396,772.0469774110488,1244.190952715356,0.9242141246795654,227.0789442883895,1095.0833918539327,0.9352742433547974,782.8747512874531,904.0255588717229,0.9960287809371948,445.1229664091761,907.3000790028091,0.594939649105072,637.2791578885767,1643.824613764045,0.7945991158485413,384.48567708333337,1647.6084094101125,0.015848636627197266,626.735867275281,1933.9398993445693,0.02211645245552063,405.21850128745325,1968.53830173221,0.015272527933120728,765.8437207397003,908.3684456928839,0.012390881776809692,766.3559222846443,849.6717725889513
9,0.7158141066046322,0.9997715950012207,535.1405957397004,947.2212224953183,0.9999808073043823,562.8209123361423,906.4834971910112,0.9999210834503174,515.5099338717229,918.8803546348315,0.9995311498641968,621.1670470505619,912.5210674157304,0.9804291725158691,491.56169534176036,947.4406747425094,0.9887761473655701,676.9384948501872,1097.27813377809,0.9907763004302979,425.822507022472,1081.292573735955,0.9630136489868164,774.2002428604869,1240.8900983146068,0.9128361940383911,226.5903704353933,1092.1547284644196,0.9273145198822021,782.6512025983147,902.1463892790263,0.9955461621284485,446.27157947097385,906.6561329588015,0.5436423420906067,637.0746283941949,1639.2528382490636,0.8098889589309692,386.1001872659176,1651.7711259363296,0.015178084373474121,628.653441011236,1928.020394428839,0.014101535081863403,234.81609901685397,1089.091248244382,0.013321757316589355,771.1130617977528,906.0000438904494,0.014810353517532349,767.9439518960673,850.4188611891386
