Frames#,score_overall,nose_score,nose_x,nose_y,leftEye_score,leftEye_x,leftEye_y,rightEye_score,rightEye_x,rightEye_y,leftEar_score,leftEar_x,leftEar_y,rightEar_score,rightEar_x,rightEar_y,leftShoulder_score,leftShoulder_x,leftShoulder_y,rightShoulder_score,rightShoulder_x,rightShoulder_y,leftElbow_score,leftElbow_x,leftElbow_y,rightElbow_score,rightElbow_x,rightElbow_y,leftWrist_score,leftWrist_x,leftWrist_y,rightWrist_score,rightWrist_x,rightWrist_y,leftHip_score,leftHip_x,leftHip_y,rightHip_score,rightHip_x,rightHip_y,leftKnee_score,leftKnee_x,leftKnee_y,rightKnee_score,rightKnee_x,rightKnee_y,leftAnkle_score,leftAnkle_x,leftAnkle_y,rightAnkle_score,rightAnkle_x,rightAnkle_y
0,0.744288782863056,0.9998780488967896,469.4597817181648,953.1522852294008,0.999994158744812,520.0118504213483,918.7089624297753,0.9999650716781616,437.742421582397,920.0082660346442,0.9995710849761963,577.954924508427,939.8447741104869,0.9992903470993042,389.2389396067416,944.790862008427,0.9937459230422974,657.0894048455057,1141.4880325374531,0.9852562546730042,303.84999707397003,1125.435246956929,0.9869163036346436,713.8562880383895,1406.7924859550562,0.9963017702102661,195.2468106273409,1359.0304599719102,0.991844654083252,654.7378277153559,1664.1792485955057,0.9858472943305969,270.2135270365169,1553.5737066947565,0.7741984128952026,549.7155167368915,1713.9657947097378,0.8882357478141785,354.8997834737828,1708.0931062734082,0.007568627595901489,314.6593369616105,1891.8021418539327,0.030137360095977783,309.11575374531833,1964.5170587546818,0.004624873399734497,684.0345564138577,1570.86405664794,0.00953337550163269,279.9430155664794,1860.027504681648
1,0.7465977405800539,0.9998656511306763,470.3397120786517,954.2036809456929,0.9999924302101135,520.3920880149813,919.5096705290263,0.9999642372131348,438.1261704119851,920.780079588015,0.9995511770248413,577.9669212312734,939.2717842930712,0.9992328882217407,389.433520599251,945.8898788623596,0.9935789704322815,657.0038184691011,1140.440074906367,0.98020339012146,307.96026451310865,1122.1283210440076,0.9841879606246948,713.0482648642324,1386.7752223782772,0.9988523125648499,191.9729488529963,1348.8091058052435,0.9882148504257202,681.6673250234082,1625.8140215355807,0.9787249565124512,274.24961961610484,1508.0736481741574,0.8029952049255371,544.0161955758427,1728.6701193820224,0.9228001832962036,342.8277885065544,1707.338044241573,0.008516520261764526,556.2585586376405,1944.1224836142324,0.028619349002838135,353.9266590589888,1976.28204002809,0.003652036190032959,663.7306150514983,1585.8871722846443,0.0032094717025756836,247.48120025749063,1953.8389513108616
2,0.7428480579572565,0.9998701810836792,471.5436271067416,955.3092082162922,0.9999915361404419,520.3105980805244,920.5062763342697,0.99996417760849,439.1698121488764,922.574613764045,0.9995330572128296,576.8879476825844,938.2533064138577,0.9993044137954712,406.91545236423224,947.2838395365169,0.9934959411621094,657.9420499765918,1141.24297752809,0.9799917936325073,317.90803487827714,1123.268814372659,0.9861843585968018,708.6338366104869,1377.4013927902622,0.9947021007537842,203.73602820692884,1345.8469393726593,0.9840673208236694,678.947580173221,1589.0736189138577,0.9915060997009277,277.62245435393265,1452.2486540262173,0.7650526762008667,571.3503628277153,1701.984140917603,0.864425778388977,334.0960761938203,1675.055009363296,0.021794408559799194,542.1410492743446,1966.746254681648,0.03724971413612366,318.4263810861423,1961.9547343164795,0.003915131092071533,700.8263108614233,1463.8980571161048,0.007368296384811401,272.4836873829588,1493.4932408707866
3,0.7448045243235195,0.9998728632926941,471.00362827715355,956.5339712078652,0.9999922513961792,519.3973109784645,922.1358555711611,0.9999635815620422,439.58384538857683,924.1878803838952,0.9995128512382507,576.8977498829588,937.0752867509364,0.9992722272872925,406.67090941011236,947.6657595973783,0.9925932884216309,655.2552961142324,1140.077978698502,0.975979745388031,307.670002340824,1117.6004359784645,0.9919149875640869,713.6795558286517,1373.7574613764045,0.9924581050872803,163.3995713366105,1358.3699087078653,0.981675386428833,675.4987418071162,1540.582426264045,0.9929117560386658,272.70599250936334,1387.833128511236,0.8042547106742859,566.839375585206,1693.0211259363296,0.8178356885910034,325.8023174157304,1670.54453417603,0.03413283824920654,597.6730015215356,1710.9297460205994,0.04370850324630737,316.69292778558054,1964.0756671348315,0.011509627103805542,620.9690279728466,1674.9841994382023,0.024088501930236816,631.5679863061798,1647.560861423221
4,0.7402406632900238,0.9998630285263062,470.1364261470038,958.3881963951311,0.9999916553497314,518.3326018258427,924.5545119382023,0.9999535083770752,438.8291491104869,927.2349016853933,0.999534010887146,575.0543510065544,936.0742919007491,0.9992291927337646,406.7060217696629,949.5098168305244,0.9913603067398071,652.3504798689139,1138.318044826779,0.9791419506072998,300.9483263108615,1117.2077627574906,0.9780794382095337,729.5318352059926,1370.1048981741574,0.9849363565444946,168.45516590589887,1351.3057408707866,0.8822299242019653,636.7899988295881,1553.9769136235955,0.9959388375282288,264.64543831928836,1323.8761118913858,0.8404943943023682,564.3958479634832,1685.874297752809,0.804456353187561,337.03841877340824,1693.1678663389514,0.00784158706665039,354.4684135065544,1975.5992509363296,0.028159230947494507,343.0560919943821,1974.8182935393259,0.041317641735076904,620.6008602528091,1624.0001755617977,0.05156385898590088,626.1561475889514,1618.5197214419477
5,0.7422045153730056,0.9998420476913452,468.52601240636704,961.1991602294008,0.9999886751174927,517.7413243211611,926.9603669241574,0.9999405145645142,438.1029084737828,930.2345944522473,0.9994301795959473,573.7886967462547,936.5273144897004,0.9991294741630554,406.1759714419476,950.1184310627341,0.9906367063522339,646.7735399110488,1137.7141853932585,0.9892494678497314,319.3334503745318,1111.640478698502,0.967593252658844,736.3690162687267,1367.2117860486892,0.9167624115943909,188.60739261470042,1350.6965414325844,0.9669983386993408,653.4925825140449,1436.4883251404494,0.9913040995597839,271.77361306179773,1287.030225889513,0.8456966876983643,576.4695985486892,1643.9254154962548,0.8913847208023071,556.4584064840824,1663.0923747659176,0.022419393062591553,614.9931969803372,1613.348987593633,0.028588563203811646,342.59560802902627,1975.384772940075,0.004386156797409058,600.0127282303371,1580.4346617509364,0.004126071929931641,374.7154435861423,1946.4135650749065
6,0.7338170724756578,0.9997608661651611,466.75825140449444,964.478288857678,0.9999850392341614,516.3824760065544,927.9678721910112,0.9999250173568726,441.28862359550567,931.9308871722847,0.9993985891342163,571.783049508427,936.6276773174158,0.9991130828857422,405.070078417603,950.9998244382023,0.9888690710067749,652.3491631554307,1123.1434339887642,0.9958549737930298,324.0281922986892,1118.9967374765918,0.9517991542816162,759.9339448735955,1376.9155255149813,0.8694648742675781,158.72849367977528,1338.806033473783,0.9821782112121582,681.3756729868915,1398.1854225187267,0.9887036085128784,296.5875175561798,1229.32891502809,0.7931337356567383,568.2435042134832,1649.5596324906367,0.8738793134689331,325.7454061329588,1754.1113647003747,0.011235177516937256,554.4868474953183,1945.9623712546818,0.016644567251205444,349.9119264981274,1979.8673045411986,0.0015208721160888672,541.8380588717229,1949.8155138108616,0.0034240782260894775,203.48753511235952,1264.010709269663
7,0.7378467146088096,0.9997878670692444,485.45411985018734,967.3986130617977,0.9999814033508301,508.2587927200375,930.7896623361423,0.9999186992645264,439.3779260299626,932.9304921582398,0.9994528293609619,570.5696980337079,936.8902153558053,0.9989798069000244,405.16378452715355,951.5671816479401,0.9864126443862915,643.3944873595506,1129.97578710206,0.9926599264144897,324.9158034878277,1108.3083889279026,0.9732685089111328,738.2644984784645,1376.026890215356,0.9455980062484741,188.855629681648,1315.6481156367042,0.9994059801101685,674.3394487359551,1381.3493387172284,0.9988317489624023,298.37290788857683,1169.2733936095506,0.8062620162963867,576.2106448970038,1673.8427551498128,0.7946009039878845,328.73536985018734,1735.7383836610488,0.013791888952255249,550.7514776451311,1947.4673747659176,0.02567353844642639,543.5980658941947,1938.4183345037454,0.0026314258575439453,541.7862681413858,1945.7672050561798,0.006136953830718994,196.84851942883893,1232.4082689606741
8,0.7343118716688717,0.9998626112937927,484.97703066479403,968.9964448735956,0.999980628490448,506.4830582865169,932.1638723080524,0.9999107122421265,438.57692532771534,933.8335381554307,0.9995275735855103,569.2376960440075,936.5878833099251,0.9988183975219727,405.7315806413858,951.5243153089888,0.9739416241645813,630.691567181648,1126.3112271769664,0.9832035899162292,356.4737681413858,1114.7684047284645,0.9316787123680115,739.8408971207866,1380.9402797284645,0.9210559129714966,177.89947624063677,1296.099309456929,0.9986374378204346,673.1203915028091,1319.4741924157304,0.9940221905708313,327.1787950608615,1108.6825550093633,0.7793176770210266,567.0086464185393,1673.1841058052435,0.8572061657905579,325.58067064606746,1693.538448033708,0.014884322881698608,553.980863764045,1943.626960440075,0.02436685562133789,542.2643082865169,1935.8874648876406,0.0028983652591705322,546.4137113764045,1944.8348256086142,0.003989040851593018,540.1557379447565,1939.3937265917605
9,0.7260629447067485,0.9999149441719055,479.0409936797753,970.1292573735956,0.9999794960021973,510.07856390449444,928.8491192649813,0.999788224697113,435.0570575842697,934.0432613529963,0.9993273019790649,567.3796670177903,936.344218164794,0.9985500574111938,403.35147471910113,949.3558345037453,0.9831060171127319,624.2611774344571,1117.347041783708,0.9420889616012573,354.5446365870787,1111.2078651685395,0.9765318632125854,735.402036516854,1385.58125585206,0.8112412095069885,194.7201252340824,1246.407274110487,0.9995214343070984,680.625,1258.4395482209738,0.9951063394546509,344.3039706226592,1074.7580904728466,0.8259005546569824,581.0148203417604,1677.4635709269664,0.7736698389053345,339.65494791666674,1684.6791608146068,0.01009872555732727,554.7033005617977,1949.0581109550562,0.023388057947158813,352.9206168071162,1974.22343164794,0.0016904175281524658,545.8356741573034,1948.870552434457,0.0031666159629821777,249.00800269194758,1944.1419417134832
10,0.7358717462595772,0.9998310804367065,482.64044943820227,971.2519750702247,0.9999774694442749,509.5805536048689,929.6488032537453,0.999753475189209,432.44001638576776,933.6491251170412,0.9996129274368286,564.0946863295881,935.3770189606741,0.996727705001831,406.7471324906368,940.183827832397,0.9594768285751343,635.6985896535582,1119.9534761235955,0.9659063816070557,361.5074906367041,1109.6100333567417,0.9850859642028809,717.8394194756554,1369.9411867977528,0.9374908208847046,198.34986540262173,1246.2655079588014,0.9965341687202454,672.7142585440076,1206.194844335206,0.9943792819976807,333.1230249297753,1052.3703037219102,0.7923035621643066,567.3272179307116,1675.7960264513108,0.8436314463615417,313.832660346442,1678.4177492977528,0.010749995708465576,556.0936036985019,1949.1793948970037,0.023012995719909668,356.2720183754682,1977.3259012172284,0.002078115940093994,545.5149081226592,1944.87110838015,0.0032674670219421387,540.6231712312734,1934.9268492509364
11,0.7367448806762695,0.9988498687744141,490.0612271769663,976.8719276685393,0.9999716281890869,508.0519224016854,929.0736920646068,0.9975022077560425,435.5320985486892,936.261338366105,0.9990972280502319,562.5314548220974,937.443673923221,0.8750292658805847,399.3724397237828,959.227893843633,0.9800174236297607,620.0370874297753,1100.0566186797753,0.9841417074203491,352.39027387640454,1125.9473022003747,0.9798303842544556,701.8135533707866,1363.7814548220974,0.9830141663551331,184.83947068117982,1244.738120318352,0.9886560440063477,661.2633865870787,1146.039691596442,0.9908369779586792,356.05673572097385,1012.5019750702247,0.8172953128814697,571.3412189840824,1650.228669241573,0.8749470710754395,316.50471090823976,1674.5845037453184,0.01813739538192749,555.0761499297753,1950.0084854868915,0.029518693685531616,340.92740519662925,1970.3856507490636,0.0032088756561279297,550.1177727059926,1947.375936329588,0.004608720541000366,540.3668510065544,1933.9112242509364
12,0.738777055459864,0.9997667074203491,480.06232443820227,967.7880676498128,0.9999551773071289,502.67687851123594,928.7007695458802,0.998996376991272,435.0173367275281,930.4566069756555,0.9995148181915283,559.9314577481274,937.3774724953183,0.9245976209640503,411.4612593632959,939.9602791432585,0.9721672534942627,609.79766502809,1088.9216116573034,0.9813072681427002,374.58333333333337,1116.4790349953184,0.9662941098213196,708.0279289559926,1339.9423572097378,0.9784839153289795,187.41393814372657,1225.5945692883895,0.9876075983047485,660.2582952949438,1107.1799654728466,0.9938956499099731,352.30812558520597,991.9697302200375,0.7996666431427002,575.3093545177903,1651.9152329119852,0.9145811796188354,322.14309749531833,1672.1316128277153,0.013962626457214355,551.2252018960675,1952.8003569756554,0.02073398232460022,342.3738149578652,1973.082426264045,0.0031984150409698486,652.032420411985,1109.1597173455057,0.004480600357055664,655.6507490636704,1103.5261587078653
13,0.734922459896873,0.9987605810165405,477.41565718632967,966.1130617977528,0.9997562170028687,489.6992772705993,920.4318088717229,0.995377779006958,452.19152329119856,930.4646535580524,0.9993812441825867,556.3001082631087,930.4645804073034,0.9521290063858032,391.8539325842697,968.7416608146068,0.980586051940918,612.0130354634832,1102.2144194756554,0.9828308820724487,386.5286312031835,1116.8237213249065,0.9776349067687988,713.2882724719102,1325.8647881554307,0.982371985912323,197.09730512640454,1203.9699643024344,0.9924603700637817,652.9507549157304,1074.5847231975656,0.9971988201141357,357.8209123361423,973.9149549391386,0.7132031917572021,575.322887406367,1654.9869791666667,0.8786686658859253,325.240153909176,1665.970564138577,0.014144301414489746,550.206650866105,1951.0337663857679,0.021226108074188232,341.5381408005618,1971.7693703183522,0.003208756446838379,554.0967345505618,1939.3665145131088,0.004742950201034546,539.0697419241574,1919.8340941011236
14,0.736690442351734,0.9990557432174683,476.7916812968165,974.2058754681648,0.9999129772186279,498.2952949438203,934.5434661750936,0.9993265867233276,450.63253452715355,937.8080378043071,0.9995355606079102,548.278836025281,936.4805711610487,0.9857603311538696,413.5745113529963,961.3157625234082,0.9806880950927734,619.1309691011236,1112.1671640917602,0.9810189008712769,391.21393668071164,1108.3826369382023,0.9747358560562134,699.185246956929,1325.009216994382,0.9780668616294861,197.0875760767791,1186.553283005618,0.9724023342132568,655.690396769663,1063.4042164091761,0.9926489591598511,374.1685685861423,957.4358467930712,0.7222396731376648,578.8539472144195,1656.931033473783,0.9013252258300781,331.01321102528095,1659.5665086610488,0.010725408792495728,548.5274754213483,1955.5884246254682,0.015753239393234253,343.17759538857683,1976.015478698502,0.006936073303222656,651.851884363296,1019.9542076310862,0.0036056935787200928,534.9659117509364,1926.1859199438202
15,0.7363873492268955,0.9998271465301514,473.14877399344573,975.2673659878277,0.9999722838401794,497.81937617041206,938.509772940075,0.99952632188797,443.2680828651686,943.3001960440075,0.9994907379150391,543.4009977762173,936.3456080290263,0.9894498586654663,412.07587195692884,958.5975538389514,0.9978966116905212,598.3829295411986,1108.7748712546818,0.9902706146240234,383.0762816011236,1108.7194961376406,0.9754320383071899,714.7583099250937,1315.129623127341,0.9817414283752441,182.03659000468167,1163.2039296582398,0.982505738735199,655.7601094335207,1024.2719305945693,0.9929746985435486,366.62665320692884,952.4578651685393,0.6683027744293213,549.757578417603,1725.9770014044943,0.8909839391708374,314.7313172986892,1664.772354868914,0.012207210063934326,557.6558842462547,1937.0160346441949,0.020002812147140503,341.861247659176,1975.5773057116105,0.010938584804534912,655.7980015215355,1006.9518814372659,0.007062137126922607,652.3408239700375,1002.1904991807116
